day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
43997,1349,0.11,43997.97012,43998.08329,1317175,13819716,2,6.3
43997,1267,0.1,43997.97027,43998.07748,431492,13819716,2,6.3
43998,1380,0.09,43998.96568,43999.05755,212294,6678291,3,7.3
43998,1206,0.09,43998.96573,43999.0642,630731,13819716,3,6.3
43998,1174,0.09,43998.96573,43999.06017,414011,13819716,3,6.3
43998,1348,0.09,43998.96573,43999.05854,504483,13819716,3,6.3
43998,1188,0.08,43998.96573,43999.05597,365500,13819716,3,6.3
43998,1356,0.11,43998.96573,43999.07858,2566335,13819716,3,6.3
43998,1394,0.1,43998.96573,43999.06931,933915,13819716,3,6.3
43998,1358,0.1,43998.96573,43999.06951,1525358,6678291,3,7.3
43998,1208,0.09,43998.96573,43999.05779,381642,6678291,3,7.3
43998,1227,0.09,43998.96573,43999.06046,433066,6678291,3,7.3
43998,1346,0.09,43998.96573,43999.05831,287680,6678291,3,7.3
43998,1396,0.09,43998.96573,43999.06418,716696,6678291,3,7.3
43998,1104,0.09,43998.96573,43999.05671,627091,13819716,3,6.3
43998,1370,0.09,43998.96573,43999.06037,662210,6678291,3,7.3
43998,1123,0.09,43998.96573,43999.05731,538870,13819716,3,6.3
43998,1181,0.09,43998.96575,43999.05868,485939,13819716,3,6.3
43998,1351,0.09,43998.96575,43999.06532,4614499,13819716,3,6.3
43998,1172,0.09,43998.96578,43999.0569,389675,13819716,3,6.3
43998,1299,0.08,43998.96978,43999.05538,0,6678291,3,7.3
43998,1100,0.08,43998.96999,43999.05061,0,13819716,3,6.3
43998,1260,0.1,43998.97008,43999.07596,2459345,6678291,3,7.3
43998,1349,0.09,43998.9702,43999.06623,1317175,13819716,3,6.3
43998,1267,0.08,43998.97035,43999.05773,431492,13819716,3,6.3
43999,1181,0.09,43999.96566,44000.06175,485939,13819716,4,6.3
43999,1227,0.09,43999.96566,44000.06041,433066,6678291,4,7.3
43999,1208,0.09,43999.96566,44000.05794,381642,6678291,4,7.3
43999,1346,0.09,43999.96566,44000.05819,287680,6678291,4,7.3
43999,1358,0.1,43999.96566,44000.06965,1525358,6678291,4,7.3
43999,1370,0.09,43999.96566,44000.06071,662210,6678291,4,7.3
43999,1396,0.09,43999.96566,44000.06475,716696,6678291,4,7.3
43999,1380,0.09,43999.96566,44000.05711,212294,6678291,4,7.3
43999,1104,0.09,43999.96568,44000.06022,627091,13819716,4,6.3
43999,1348,0.09,43999.96571,44000.06104,504483,13819716,4,6.3
43999,1206,0.1,43999.96571,44000.06703,630731,13819716,4,6.3
43999,1188,0.09,43999.96571,44000.05745,365500,13819716,4,6.3
43999,1174,0.09,43999.96571,44000.06194,414011,13819716,4,6.3
43999,1351,0.1,43999.96571,44000.06759,4614499,13819716,4,6.3
43999,1356,0.11,43999.96571,44000.0814,2566335,13819716,4,6.3
43999,1394,0.1,43999.96571,44000.07209,933915,13819716,4,6.3
43999,1172,0.09,43999.96571,44000.05991,389675,13819716,4,6.3
43999,1123,0.09,43999.96571,44000.06102,538870,13819716,4,6.3
43999,1299,0.08,43999.96986,44000.05527,0,6678291,4,7.3
43999,1100,0.08,43999.96988,44000.05369,0,13819716,4,6.3
43999,1349,0.09,43999.97,44000.06939,1317175,13819716,4,6.3
43999,1260,0.1,43999.97005,44000.076,2459345,6678291,4,7.3
43999,1267,0.08,43999.97041,44000.06031,431492,13819716,4,6.3
44000,1358,0.1,44000.96556,44001.07253,1525358,6678291,5,7.3
44000,1188,0.09,44000.9656,44001.05728,365500,13819716,5,6.3
44000,1208,0.09,44000.9656,44001.05775,381642,6678291,5,7.3
44000,1346,0.09,44000.9656,44001.05831,287680,6678291,5,7.3
44000,1227,0.09,44000.9656,44001.05983,433066,6678291,5,7.3
44000,1380,0.09,44000.9656,44001.05719,212294,6678291,5,7.3
44000,1370,0.09,44000.9656,44001.05987,662210,6678291,5,7.3
44000,1396,0.09,44000.9656,44001.06424,716696,6678291,5,7.3
44000,1104,0.09,44000.9656,44001.06032,627091,13819716,5,6.3
44000,1123,0.09,44000.9656,44001.06082,538870,13819716,5,6.3
44000,1348,0.09,44000.96563,44001.06146,504483,13819716,5,6.3
44000,1172,0.09,44000.96563,44001.06006,389675,13819716,5,6.3
44000,1206,0.1,44000.96565,44001.06716,630731,13819716,5,6.3
44000,1181,0.09,44000.96565,44001.06169,485939,13819716,5,6.3
44000,1394,0.1,44000.96565,44001.07214,933915,13819716,5,6.3
44000,1356,0.11,44000.96565,44001.08088,2566335,13819716,5,6.3
44000,1351,0.1,44000.96565,44001.06818,4614499,13819716,5,6.3
44000,1174,0.09,44000.96567,44001.06134,414011,13819716,5,6.3
44000,1299,0.08,44000.96998,44001.0553,0,6678291,5,7.3
44000,1100,0.08,44000.97,44001.05318,0,13819716,5,6.3
44000,1349,0.09,44000.97015,44001.06888,1317175,13819716,5,6.3
44000,1260,0.1,44000.97024,44001.07522,2459345,6678291,5,7.3
44000,1267,0.08,44000.97046,44001.06014,431492,13819716,5,6.3
44001,1208,0.09,44001.9658,44002.05791,381642,6678291,6,7.3
44001,1188,0.09,44001.96584,44002.05751,365500,13819716,6,6.3
44001,1358,0.1,44001.96584,44002.06998,1525358,6678291,6,7.3
44001,1370,0.09,44001.96584,44002.0609,662210,6678291,6,7.3
44001,1346,0.09,44001.96587,44002.05851,287680,6678291,6,7.3
44001,1227,0.09,44001.96587,44002.06069,433066,6678291,6,7.3
44001,1123,0.09,44001.96587,44002.06316,538870,13819716,6,6.3
44001,1396,0.09,44001.96587,44002.06483,716696,6678291,6,7.3
44001,1380,0.09,44001.96587,44002.0574,212294,6678291,6,7.3
44001,1206,0.1,44001.96589,44002.06782,630731,13819716,6,6.3
44001,1181,0.09,44001.96589,44002.06212,485939,13819716,6,6.3
44001,1174,0.09,44001.96589,44002.06166,414011,13819716,6,6.3
44001,1348,0.09,44001.96589,44002.0617,504483,13819716,6,6.3
44001,1351,0.1,44001.96589,44002.06832,4614499,13819716,6,6.3
44001,1394,0.1,44001.96589,44002.07293,933915,13819716,6,6.3
44001,1356,0.11,44001.96589,44002.08087,2566335,13819716,6,6.3
44001,1172,0.09,44001.96589,44002.06021,389675,13819716,6,6.3
44001,1104,0.09,44001.96589,44002.06023,627091,13819716,6,6.3
44001,1100,0.08,44001.96977,44002.05314,0,13819716,6,6.3
44001,1299,0.08,44001.96986,44002.05517,0,6678291,6,7.3
44001,1260,0.1,44001.97001,44002.07589,2459345,6678291,6,7.3
44001,1349,0.09,44001.97003,44002.06808,1317175,13819716,6,6.3
44001,1267,0.08,44001.97039,44002.06042,431492,13819716,6,6.3
44003,1188,0.08,44003.96962,44004.05742,365500,13819716,1,6.3
44003,1380,0.08,44003.97012,44004.0565,212294,6678291,1,7.3
44003,1208,0.08,44003.97039,44004.05674,381642,6678291,1,7.3
44003,1346,0.08,44003.97115,44004.05749,287680,6678291,1,7.3
44003,1104,0.08,44003.97117,44004.05791,627091,13819716,1,6.3
44003,1172,0.08,44003.97155,44004.05844,389675,13819716,1,6.3
44003,1123,0.08,44003.97213,44004.05939,538870,13819716,1,6.3
44003,1370,0.08,44003.97213,44004.05861,662210,6678291,1,7.3
44003,1348,0.08,44003.97215,44004.05963,504483,13819716,1,6.3
44003,1227,0.08,44003.97235,44004.05895,433066,6678291,1,7.3
44003,1174,0.08,44003.97237,44004.05943,414011,13819716,1,6.3
44003,1181,0.08,44003.97338,44004.05985,485939,13819716,1,6.3
44003,1396,0.08,44003.9762,44004.06229,716696,6678291,1,7.3
44003,1206,0.08,44003.97647,44004.06501,630731,13819716,1,6.3
44003,1358,0.08,44003.97894,44004.06618,1525358,6678291,1,7.3
44003,1394,0.08,44003.98194,44004.06957,933915,13819716,1,6.3
44003,1100,0.06,44003.98384,44004.05315,0,13819716,1,6.3
44003,1356,0.08,44003.98741,44004.07625,2566335,13819716,1,6.3
44003,1299,0.06,44003.9875,44004.05483,0,6678291,1,7.3
44003,1267,0.06,44003.99558,44004.05818,431492,13819716,1,6.3
44004,1351,0.08,44004.00208,44004.08309,4614499,13819716,2,6.3
44004,1349,0.05,44004.01082,44004.06543,1317175,13819716,2,6.3
44004,1260,0.04,44004.02825,44004.072,2459345,6678291,2,7.3
44004,1227,0.1,44004.96561,44005.06822,433066,6678291,2,7.3
44004,1346,0.1,44004.96561,44005.06653,287680,6678291,2,7.3
44004,1181,0.1,44004.96566,44005.06683,485939,13819716,2,6.3
44004,1174,0.09,44004.96566,44005.06491,414011,13819716,2,6.3
44004,1206,0.1,44004.96566,44005.07037,630731,13819716,2,6.3
44004,1348,0.09,44004.96566,44005.06586,504483,13819716,2,6.3
44004,1188,0.09,44004.96566,44005.06152,365500,13819716,2,6.3
44004,1394,0.11,44004.96566,44005.07745,933915,13819716,2,6.3
44004,1356,0.1,44004.96566,44005.06749,2566335,13819716,2,6.3
44004,1358,0.11,44004.96566,44005.07785,1525358,6678291,2,7.3
44004,1208,0.09,44004.96566,44005.06541,381642,6678291,2,7.3
44004,1123,0.09,44004.96566,44005.0655,538870,13819716,2,6.3
44004,1370,0.1,44004.96566,44005.06927,662210,6678291,2,7.3
44004,1104,0.1,44004.96566,44005.06691,627091,13819716,2,6.3
44004,1172,0.09,44004.96566,44005.06456,389675,13819716,2,6.3
44004,1380,0.09,44004.96566,44005.06516,212294,6678291,2,7.3
44004,1396,0.1,44004.96566,44005.07225,716696,6678291,2,7.3
44004,1351,0.1,44004.96571,44005.07384,4614499,13819716,2,6.3
44004,1299,0.09,44004.96976,44005.0626,0,6678291,2,7.3
44004,1100,0.08,44004.96976,44005.05774,0,13819716,2,6.3
44004,1349,0.1,44004.96987,44005.07363,1317175,13819716,2,6.3
44004,1260,0.11,44004.96994,44005.08137,2459345,6678291,2,7.3
44004,1267,0.09,44004.97031,44005.06484,431492,13819716,2,6.3
44005,1396,0.1,44005.96564,44006.0687,716696,6678291,3,7.3
44005,1174,0.09,44005.96566,44006.06108,414011,13819716,3,6.3
44005,1188,0.09,44005.96566,44006.05765,365500,13819716,3,6.3
44005,1348,0.09,44005.96566,44006.06287,504483,13819716,3,6.3
44005,1181,0.09,44005.96566,44006.06191,485939,13819716,3,6.3
44005,1356,0.11,44005.96566,44006.08292,2566335,13819716,3,6.3
44005,1394,0.1,44005.96566,44006.07248,933915,13819716,3,6.3
44005,1358,0.1,44005.96566,44006.07453,1525358,6678291,3,7.3
44005,1208,0.09,44005.96566,44006.06144,381642,6678291,3,7.3
44005,1346,0.09,44005.96566,44006.06186,287680,6678291,3,7.3
44005,1104,0.09,44005.96566,44006.05965,627091,13819716,3,6.3
44005,1370,0.09,44005.96566,44006.06459,662210,6678291,3,7.3
44005,1380,0.09,44005.96566,44006.06094,212294,6678291,3,7.3
44005,1123,0.09,44005.96566,44006.06076,538870,13819716,3,6.3
44005,1172,0.09,44005.96566,44006.05951,389675,13819716,3,6.3
44005,1206,0.1,44005.96568,44006.06641,630731,13819716,3,6.3
44005,1351,0.1,44005.96568,44006.06838,4614499,13819716,3,6.3
44005,1227,0.09,44005.96568,44006.06439,433066,6678291,3,7.3
44005,1299,0.08,44005.96963,44006.05885,0,6678291,3,7.3
44005,1100,0.08,44005.96965,44006.053,0,13819716,3,6.3
44005,1349,0.09,44005.97007,44006.0695,1317175,13819716,3,6.3
44005,1260,0.1,44005.97009,44006.0802,2459345,6678291,3,7.3
44005,1267,0.08,44005.97036,44006.0602,431492,13819716,3,6.3
44006,1208,0.09,44006.96576,44007.06118,381642,6678291,4,7.3
44006,1356,0.1,44006.96579,44007.06914,2566335,13819716,4,6.3
44006,1358,0.1,44006.96579,44007.07404,1525358,6678291,4,7.3
44006,1348,0.1,44006.96581,44007.06884,504483,13819716,4,6.3
44006,1206,0.1,44006.96581,44007.07324,630731,13819716,4,6.3
44006,1188,0.09,44006.96581,44007.06429,365500,13819716,4,6.3
44006,1181,0.1,44006.96581,44007.06856,485939,13819716,4,6.3
44006,1174,0.1,44006.96581,44007.06769,414011,13819716,4,6.3
44006,1351,0.1,44006.96581,44007.07514,4614499,13819716,4,6.3
44006,1394,0.11,44006.96581,44007.07845,933915,13819716,4,6.3
44006,1227,0.09,44006.96581,44007.06336,433066,6678291,4,7.3
44006,1346,0.09,44006.96581,44007.06184,287680,6678291,4,7.3
44006,1370,0.09,44006.96581,44007.06372,662210,6678291,4,7.3
44006,1396,0.1,44006.96581,44007.06706,716696,6678291,4,7.3
44006,1123,0.1,44006.96581,44007.06762,538870,13819716,4,6.3
44006,1172,0.1,44006.96581,44007.06654,389675,13819716,4,6.3
44006,1104,0.09,44006.96581,44007.06603,627091,13819716,4,6.3
44006,1380,0.09,44006.96581,44007.05993,212294,6678291,4,7.3
44006,1299,0.08,44006.9697,44007.05898,0,6678291,4,7.3
44006,1100,0.08,44006.96977,44007.05994,0,13819716,4,6.3
44006,1349,0.1,44006.96991,44007.07551,1317175,13819716,4,6.3
44006,1260,0.11,44006.97014,44007.08317,2459345,6678291,4,7.3
44006,1267,0.09,44006.97038,44007.06856,431492,13819716,4,6.3
44007,1348,0.11,44007.96575,44008.0814,504483,13819716,5,6.3
44007,1181,0.11,44007.96575,44008.08209,485939,13819716,5,6.3
44007,1346,0.1,44007.96575,44008.07213,287680,6678291,5,7.3
44007,1358,0.11,44007.96575,44008.08319,1525358,6678291,5,7.3
44007,1208,0.1,44007.96575,44008.07203,381642,6678291,5,7.3
44007,1227,0.1,44007.96575,44008.07338,433066,6678291,5,7.3
44007,1380,0.1,44007.96575,44008.0713,212294,6678291,5,7.3
44007,1123,0.11,44007.96575,44008.08153,538870,13819716,5,6.3
44007,1370,0.1,44007.96575,44008.07465,662210,6678291,5,7.3
44007,1396,0.11,44007.96575,44008.07704,716696,6678291,5,7.3
44007,1188,0.11,44007.9658,44008.08101,365500,13819716,5,6.3
44007,1174,0.11,44007.9658,44008.08168,414011,13819716,5,6.3
44007,1206,0.11,44007.9658,44008.08238,630731,13819716,5,6.3
44007,1356,0.11,44007.9658,44008.08216,2566335,13819716,5,6.3
44007,1351,0.11,44007.9658,44008.07765,4614499,13819716,5,6.3
44007,1394,0.11,44007.9658,44008.08302,933915,13819716,5,6.3
44007,1172,0.11,44007.9658,44008.08145,389675,13819716,5,6.3
44007,1104,0.11,44007.9658,44008.08216,627091,13819716,5,6.3
44007,1299,0.09,44007.96981,44008.06929,0,6678291,5,7.3
44007,1100,0.11,44007.96984,44008.08164,0,13819716,5,6.3
44007,1349,0.11,44007.96999,44008.08316,1317175,13819716,5,6.3
44007,1260,0.1,44007.9701,44008.07372,2459345,6678291,5,7.3
44007,1267,0.11,44007.97043,44008.08179,431492,13819716,5,6.3
44008,1358,0.11,44008.96563,44009.07603,1525358,6678291,6,7.3
44008,1227,0.09,44008.96563,44009.06468,433066,6678291,6,7.3
44008,1208,0.09,44008.96565,44009.06309,381642,6678291,6,7.3
44008,1380,0.09,44008.96565,44009.06146,212294,6678291,6,7.3
44008,1188,0.09,44008.96567,44009.06524,365500,13819716,6,6.3
44008,1206,0.11,44008.96567,44009.07692,630731,13819716,6,6.3
44008,1174,0.1,44008.96567,44009.06951,414011,13819716,6,6.3
44008,1348,0.1,44008.96567,44009.06969,504483,13819716,6,6.3
44008,1181,0.1,44008.96567,44009.07132,485939,13819716,6,6.3
44008,1394,0.11,44008.96567,44009.08164,933915,13819716,6,6.3
44008,1356,0.11,44008.96567,44009.07623,2566335,13819716,6,6.3
44008,1351,0.11,44008.96567,44009.0823,4614499,13819716,6,6.3
44008,1346,0.09,44008.96567,44009.06192,287680,6678291,6,7.3
44008,1172,0.1,44008.96567,44009.06856,389675,13819716,6,6.3
44008,1104,0.1,44008.96567,44009.06914,627091,13819716,6,6.3
44008,1123,0.1,44008.96567,44009.06953,538870,13819716,6,6.3
44008,1396,0.1,44008.96567,44009.069,716696,6678291,6,7.3
44008,1370,0.09,44008.96567,44009.06508,662210,6678291,6,7.3
44008,1299,0.08,44008.96976,44009.05897,0,6678291,6,7.3
44008,1100,0.08,44008.96983,44009.06021,0,13819716,6,6.3
44008,1349,0.1,44008.96987,44009.07848,1317175,13819716,6,6.3
44008,1260,0.11,44008.97003,44009.08264,2459345,6678291,6,7.3
44008,1267,0.09,44008.97041,44009.069,431492,13819716,6,6.3
44010,1188,0.09,44010.97125,44011.06688,365500,13819716,1,6.3
44010,1208,0.08,44010.97194,44011.05991,381642,6678291,1,7.3
44010,1380,0.08,44010.97194,44011.06008,212294,6678291,1,7.3
44010,1104,0.09,44010.97229,44011.06757,627091,13819716,1,6.3
44010,1346,0.08,44010.97247,44011.06025,287680,6678291,1,7.3
44010,1172,0.09,44010.97264,44011.06825,389675,13819716,1,6.3
44010,1174,0.09,44010.97333,44011.06912,414011,13819716,1,6.3
44010,1370,0.08,44010.97333,44011.0613,662210,6678291,1,7.3
44010,1227,0.08,44010.97351,44011.06166,433066,6678291,1,7.3
44010,1123,0.09,44010.97351,44011.06964,538870,13819716,1,6.3
44010,1348,0.09,44010.97368,44011.07068,504483,13819716,1,6.3
44010,1181,0.09,44010.97438,44011.07068,485939,13819716,1,6.3
44010,1396,0.08,44010.97663,44011.06495,716696,6678291,1,7.3
44010,1206,0.09,44010.97715,44011.07417,630731,13819716,1,6.3
44010,1358,0.08,44010.98012,44011.06999,1525358,6678291,1,7.3
44010,1394,0.09,44010.98272,44011.0792,933915,13819716,1,6.3
44010,1356,0.09,44010.98897,44011.08322,2566335,13819716,1,6.3
44010,1100,0.06,44010.99402,44011.06322,0,13819716,1,6.3
44010,1299,0.05,44010.99593,44011.05765,0,6678291,1,7.3
44011,1351,0.06,44011.00253,44011.07039,4614499,13819716,2,6.3
44011,1267,0.06,44011.00375,44011.06878,431492,13819716,2,6.3
44011,1349,0.05,44011.01887,44011.07521,1317175,13819716,2,6.3
44011,1260,0.03,44011.03764,44011.07399,2459345,6678291,2,7.3
44011,1227,0.1,44011.96565,44012.07414,433066,6678291,2,7.3
44011,1208,0.1,44011.96565,44012.07204,381642,6678291,2,7.3
44011,1346,0.1,44011.96565,44012.07225,287680,6678291,2,7.3
44011,1358,0.1,44011.96565,44012.07389,1525358,6678291,2,7.3
44011,1396,0.11,44011.96565,44012.07941,716696,6678291,2,7.3
44011,1380,0.1,44011.96565,44012.07123,212294,6678291,2,7.3
44011,1370,0.1,44011.96565,44012.07422,662210,6678291,2,7.3
44011,1174,0.11,44011.96569,44012.08223,414011,13819716,2,6.3
44011,1206,0.11,44011.96569,44012.08277,630731,13819716,2,6.3
44011,1348,0.11,44011.96569,44012.08315,504483,13819716,2,6.3
44011,1188,0.11,44011.96569,44012.08301,365500,13819716,2,6.3
44011,1181,0.11,44011.96569,44012.08241,485939,13819716,2,6.3
44011,1351,0.11,44011.96569,44012.08106,4614499,13819716,2,6.3
44011,1394,0.11,44011.96569,44012.08301,933915,13819716,2,6.3
44011,1356,0.11,44011.96569,44012.08084,2566335,13819716,2,6.3
44011,1172,0.11,44011.96569,44012.08235,389675,13819716,2,6.3
44011,1123,0.11,44011.96569,44012.08233,538870,13819716,2,6.3
44011,1104,0.11,44011.96569,44012.08238,627091,13819716,2,6.3
44011,1100,0.11,44011.97001,44012.0831,0,13819716,2,6.3
44011,1349,0.11,44011.97006,44012.08326,1317175,13819716,2,6.3
44011,1299,0.09,44011.97024,44012.06965,0,6678291,2,7.3
44011,1267,0.11,44011.97037,44012.08235,431492,13819716,2,6.3
44011,1260,0.1,44011.97037,44012.07557,2459345,6678291,2,7.3
44012,1346,0.11,44012.96563,44013.08038,287680,6678291,3,7.3
44012,1227,0.11,44012.96563,44013.08067,433066,6678291,3,7.3
44012,1358,0.11,44012.96563,44013.0831,1525358,6678291,3,7.3
44012,1208,0.11,44012.96563,44013.08059,381642,6678291,3,7.3
44012,1380,0.11,44012.96563,44013.08036,212294,6678291,3,7.3
44012,1370,0.11,44012.96563,44013.08106,662210,6678291,3,7.3
44012,1396,0.11,44012.96563,44013.08211,716696,6678291,3,7.3
44012,1299,0.11,44012.96988,44013.08332,0,6678291,3,7.3
44012,1260,0.11,44012.9702,44013.08113,2459345,6678291,3,7.3
44013,1208,0.09,44013.9656,44014.06522,381642,6678291,4,7.3
44013,1174,0.1,44013.96563,44014.06787,414011,13819716,4,6.3
44013,1206,0.1,44013.96563,44014.07424,630731,13819716,4,6.3
44013,1188,0.09,44013.96563,44014.06485,365500,13819716,4,6.3
44013,1181,0.1,44013.96563,44014.0695,485939,13819716,4,6.3
44013,1358,0.11,44013.96563,44014.07736,1525358,6678291,4,7.3
44013,1346,0.09,44013.96563,44014.06543,287680,6678291,4,7.3
44013,1227,0.1,44013.96563,44014.06787,433066,6678291,4,7.3
44013,1396,0.1,44013.96563,44014.07161,716696,6678291,4,7.3
44013,1123,0.1,44013.96563,44014.06822,538870,13819716,4,6.3
44013,1104,0.1,44013.96563,44014.06748,627091,13819716,4,6.3
44013,1380,0.09,44013.96563,44014.06425,212294,6678291,4,7.3
44013,1370,0.1,44013.96563,44014.06803,662210,6678291,4,7.3
44013,1348,0.1,44013.96565,44014.0689,504483,13819716,4,6.3
44013,1356,0.1,44013.96565,44014.07147,2566335,13819716,4,6.3
44013,1394,0.11,44013.96565,44014.08054,933915,13819716,4,6.3
44013,1351,0.11,44013.96565,44014.07676,4614499,13819716,4,6.3
44013,1172,0.1,44013.96565,44014.06748,389675,13819716,4,6.3
44013,1299,0.09,44013.96992,44014.06262,0,6678291,4,7.3
44013,1260,0.11,44013.9701,44014.08291,2459345,6678291,4,7.3
44013,1349,0.1,44013.97031,44014.07672,1317175,13819716,4,6.3
44013,1100,0.09,44013.97031,44014.06167,0,13819716,4,6.3
44013,1267,0.09,44013.97057,44014.06775,431492,13819716,4,6.3
44014,1206,0.1,44014.96575,44015.06755,630731,13819716,5,6.3
44014,1346,0.09,44014.96575,44015.05846,287680,6678291,5,7.3
44014,1181,0.09,44014.96578,44015.06181,485939,13819716,5,6.3
44014,1348,0.09,44014.96578,44015.06097,504483,13819716,5,6.3
44014,1174,0.09,44014.96578,44015.06074,414011,13819716,5,6.3
44014,1188,0.09,44014.96578,44015.05722,365500,13819716,5,6.3
44014,1394,0.1,44014.96578,44015.07233,933915,13819716,5,6.3
44014,1356,0.11,44014.96578,44015.08149,2566335,13819716,5,6.3
44014,1351,0.1,44014.96578,44015.07156,4614499,13819716,5,6.3
44014,1208,0.09,44014.96578,44015.05816,381642,6678291,5,7.3
44014,1123,0.09,44014.96578,44015.06074,538870,13819716,5,6.3
44014,1104,0.09,44014.96578,44015.06046,627091,13819716,5,6.3
44014,1172,0.09,44014.96578,44015.06076,389675,13819716,5,6.3
44014,1358,0.1,44014.9658,44015.07015,1525358,6678291,5,7.3
44014,1227,0.09,44014.9658,44015.06001,433066,6678291,5,7.3
44014,1370,0.09,44014.9658,44015.06001,662210,6678291,5,7.3
44014,1396,0.09,44014.9658,44015.0653,716696,6678291,5,7.3
44014,1380,0.09,44014.9658,44015.05766,212294,6678291,5,7.3
44014,1299,0.08,44014.96976,44015.05531,0,6678291,5,7.3
44014,1260,0.1,44014.97012,44015.07597,2459345,6678291,5,7.3
44014,1100,0.08,44014.97024,44015.05353,0,13819716,5,6.3
44014,1349,0.1,44014.97035,44015.07148,1317175,13819716,5,6.3
44014,1267,0.09,44014.9705,44015.06127,431492,13819716,5,6.3
44015,1380,0.09,44015.96644,44016.05771,212294,6678291,6,7.3
44015,1346,0.09,44015.96669,44016.0587,287680,6678291,6,7.3
44015,1227,0.09,44015.96676,44016.06153,433066,6678291,6,7.3
44015,1188,0.09,44015.96688,44016.05789,365500,13819716,6,6.3
44015,1208,0.09,44015.96714,44016.05796,381642,6678291,6,7.3
44015,1174,0.09,44015.96729,44016.06146,414011,13819716,6,6.3
44015,1172,0.09,44015.96731,44016.06024,389675,13819716,6,6.3
44015,1123,0.09,44015.96734,44016.06162,538870,13819716,6,6.3
44015,1181,0.09,44015.96748,44016.06235,485939,13819716,6,6.3
44015,1370,0.09,44015.96748,44016.06052,662210,6678291,6,7.3
44015,1348,0.09,44015.96757,44016.06174,504483,13819716,6,6.3
44015,1104,0.09,44015.96771,44016.06045,627091,13819716,6,6.3
44015,1396,0.09,44015.96796,44016.06476,716696,6678291,6,7.3
44015,1206,0.09,44015.96801,44016.06767,630731,13819716,6,6.3
44015,1394,0.1,44015.96957,44016.07463,933915,13819716,6,6.3
44015,1299,0.08,44015.97015,44016.05578,0,6678291,6,7.3
44015,1358,0.1,44015.97037,44016.0711,1525358,6678291,6,7.3
44015,1100,0.08,44015.97081,44016.05461,0,13819716,6,6.3
44015,1267,0.08,44015.97194,44016.06078,431492,13819716,6,6.3
44015,1349,0.09,44015.97291,44016.07073,1317175,13819716,6,6.3
44015,1356,0.09,44015.97413,44016.06816,2566335,13819716,6,6.3
44015,1260,0.1,44015.97523,44016.07874,2459345,6678291,6,7.3
44015,1351,0.09,44015.97666,44016.07466,4614499,13819716,6,6.3
44017,1188,0.08,44017.96968,44018.05255,365500,13819716,1,6.3
44017,1380,0.08,44017.96999,44018.05669,212294,6678291,1,7.3
44017,1208,0.08,44017.9703,44018.05682,381642,6678291,1,7.3
44017,1346,0.08,44017.97063,44018.05773,287680,6678291,1,7.3
44017,1104,0.08,44017.97104,44018.05409,627091,13819716,1,6.3
44017,1172,0.08,44017.97106,44018.05429,389675,13819716,1,6.3
44017,1123,0.08,44017.97184,44018.05514,538870,13819716,1,6.3
44017,1370,0.08,44017.97191,44018.05874,662210,6678291,1,7.3
44017,1174,0.08,44017.97211,44018.05544,414011,13819716,1,6.3
44017,1227,0.08,44017.97215,44018.05905,433066,6678291,1,7.3
44017,1348,0.08,44017.9722,44018.05578,504483,13819716,1,6.3
44017,1181,0.08,44017.97316,44018.05603,485939,13819716,1,6.3
44017,1206,0.08,44017.97539,44018.06128,630731,13819716,1,6.3
44017,1396,0.08,44017.97574,44018.06269,716696,6678291,1,7.3
44017,1358,0.08,44017.97995,44018.0665,1525358,6678291,1,7.3
44017,1394,0.08,44017.98153,44018.06532,933915,13819716,1,6.3
44017,1100,0.06,44017.98409,44018.05024,0,13819716,1,6.3
44017,1299,0.06,44017.98699,44018.05487,0,6678291,1,7.3
44017,1356,0.08,44017.98813,44018.07297,2566335,13819716,1,6.3
44017,1267,0.05,44017.99565,44018.05441,431492,13819716,1,6.3
44018,1351,0.07,44018.0006,44018.0801,4614499,13819716,2,6.3
44018,1349,0.05,44018.00993,44018.06162,1317175,13819716,2,6.3
44018,1260,0.04,44018.02693,44018.07174,2459345,6678291,2,7.3
44018,1227,0.09,44018.96576,44019.06553,433066,6678291,2,7.3
44018,1208,0.09,44018.96579,44019.06218,381642,6678291,2,7.3
44018,1346,0.09,44018.96579,44019.06285,287680,6678291,2,7.3
44018,1358,0.1,44018.96581,44019.07512,1525358,6678291,2,7.3
44018,1396,0.1,44018.96581,44019.06858,716696,6678291,2,7.3
44018,1370,0.09,44018.96581,44019.06426,662210,6678291,2,7.3
44018,1380,0.09,44018.96581,44019.06145,212294,6678291,2,7.3
44018,1188,0.09,44018.96583,44019.06135,365500,13819716,2,6.3
44018,1174,0.09,44018.96583,44019.06546,414011,13819716,2,6.3
44018,1181,0.1,44018.96583,44019.06676,485939,13819716,2,6.3
44018,1348,0.09,44018.96583,44019.06586,504483,13819716,2,6.3
44018,1206,0.1,44018.96583,44019.07115,630731,13819716,2,6.3
44018,1356,0.1,44018.96583,44019.06984,2566335,13819716,2,6.3
44018,1394,0.11,44018.96583,44019.07796,933915,13819716,2,6.3
44018,1351,0.11,44018.96583,44019.07834,4614499,13819716,2,6.3
44018,1172,0.09,44018.96583,44019.06435,389675,13819716,2,6.3
44018,1104,0.09,44018.96583,44019.06475,627091,13819716,2,6.3
44018,1123,0.09,44018.96583,44019.06505,538870,13819716,2,6.3
