day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
43820,1100,0.0003125,43820.05575,43820.05612,0,13819716,7,6.3
43820,1299,0.000289352,43820.05725,43820.05759,0,6678291,7,7.3
43820,1380,0.000266204,43820.06041,43820.06072,212294,6678291,7,7.3
43820,1346,0.000196759,43820.06067,43820.06091,287680,6678291,7,7.3
43820,1208,0.000243056,43820.06069,43820.061,381642,6678291,7,7.3
43820,1188,0.00025463,43820.06118,43820.06146,365500,13819716,7,6.3
43820,1227,0.000231481,43820.06287,43820.06314,433066,6678291,7,7.3
43820,1172,0.00037037,43820.063,43820.06339,389675,13819716,7,6.3
43820,1370,0.000219907,43820.06311,43820.06336,662210,6678291,7,7.3
43820,1104,0.000266204,43820.06375,43820.06405,627091,13819716,7,6.3
43820,1267,0.000231481,43820.06377,43820.06405,431492,13819716,7,6.3
43820,1174,0.000266204,43820.06451,43820.06483,414011,13819716,7,6.3
43820,1123,0.000277778,43820.06517,43820.0655,538870,13819716,7,6.3
43820,1348,0.00025463,43820.06545,43820.06575,504483,13819716,7,6.3
43820,1181,0.000219907,43820.0655,43820.06576,485939,13819716,7,6.3
43820,1396,0.000243056,43820.06644,43820.06671,716696,6678291,7,7.3
43820,1349,0.000231481,43820.06696,43820.06721,1317175,13819716,7,6.3
43820,1206,0.000300926,43820.06938,43820.06971,630731,13819716,7,6.3
43820,1358,0.000243056,43820.07309,43820.07338,1525358,6678291,7,7.3
43820,1394,0.00037037,43820.07392,43820.07434,933915,13819716,7,6.3
43820,1260,0.000243056,43820.08184,43820.08211,2459345,6678291,7,7.3
43827,1299,0.000324074,43827.06153,43827.06191,0,6678291,7,7.3
43827,1380,0.000231481,43827.06257,43827.06286,212294,6678291,7,7.3
43827,1208,0.000277778,43827.06471,43827.06502,381642,6678291,7,7.3
43827,1346,0.000208333,43827.06493,43827.06521,287680,6678291,7,7.3
43827,1227,0.000231481,43827.06588,43827.06616,433066,6678291,7,7.3
43827,1100,0.000300926,43827.06688,43827.06726,0,13819716,7,6.3
43827,1370,0.000243056,43827.06701,43827.06728,662210,6678291,7,7.3
43827,1396,0.000208333,43827.06969,43827.06997,716696,6678291,7,7.3
43827,1188,0.000300926,43827.07311,43827.07348,365500,13819716,7,6.3
43827,1172,0.000393519,43827.07544,43827.0759,389675,13819716,7,6.3
43827,1267,0.0003125,43827.07576,43827.07613,431492,13819716,7,6.3
43827,1174,0.000335648,43827.0759,43827.07627,414011,13819716,7,6.3
43827,1104,0.000266204,43827.07623,43827.0765,627091,13819716,7,6.3
43827,1348,0.00025463,43827.07675,43827.07706,504483,13819716,7,6.3
43827,1123,0.00025463,43827.07675,43827.07706,538870,13819716,7,6.3
43827,1181,0.000208333,43827.07749,43827.07775,485939,13819716,7,6.3
43827,1358,0.00025463,43827.07816,43827.07847,1525358,6678291,7,7.3
43827,1349,0.000231481,43827.07938,43827.07965,1317175,13819716,7,6.3
43827,1206,0.000347222,43827.0809,43827.08128,630731,13819716,7,6.3
43828,1100,0.000289352,43828.04241,43828.04274,0,13819716,1,6.3
43828,1299,0.000243056,43828.04788,43828.04815,0,6678291,1,7.3
43828,1188,0.000300926,43828.0485,43828.04884,365500,13819716,1,6.3
43828,1380,0.000277778,43828.04933,43828.04965,212294,6678291,1,7.3
43828,1104,0.000347222,43828.04938,43828.04977,627091,13819716,1,6.3
43828,1267,0.000347222,43828.04938,43828.04979,431492,13819716,1,6.3
43828,1208,0.000243056,43828.04991,43828.05019,381642,6678291,1,7.3
43828,1123,0.000289352,43828.05081,43828.05115,538870,13819716,1,6.3
43828,1172,0.0003125,43828.05135,43828.05171,389675,13819716,1,6.3
43828,1346,0.000243056,43828.05157,43828.05185,287680,6678291,1,7.3
43828,1174,0.000231481,43828.0519,43828.05219,414011,13819716,1,6.3
43828,1349,0.000243056,43828.05223,43828.05253,1317175,13819716,1,6.3
43828,1370,0.000266204,43828.05353,43828.05383,662210,6678291,1,7.3
43828,1348,0.00025463,43828.05358,43828.05387,504483,13819716,1,6.3
43828,1227,0.000219907,43828.05392,43828.05417,433066,6678291,1,7.3
43828,1181,0.000243056,43828.05409,43828.05436,485939,13819716,1,6.3
43828,1396,0.000231481,43828.05608,43828.05635,716696,6678291,1,7.3
43828,1206,0.000358796,43828.05659,43828.05699,630731,13819716,1,6.3
43828,1394,0.000381944,43828.06115,43828.06156,933915,13819716,1,6.3
43828,1358,0.000277778,43828.06325,43828.06358,1525358,6678291,1,7.3
43828,1260,0.000231481,43828.07131,43828.07157,2459345,6678291,1,7.3
43828,1356,0.000266204,43828.07214,43828.07247,2566335,13819716,1,6.3
43834,1100,0.000289352,43834.04515,43834.04551,0,13819716,7,6.3
43834,1188,0.000243056,43834.04885,43834.04916,365500,13819716,7,6.3
43834,1299,0.000300926,43834.0489,43834.04924,0,6678291,7,7.3
43834,1349,0.000277778,43834.05003,43834.05035,1317175,13819716,7,6.3
43834,1104,0.000277778,43834.0501,43834.05045,627091,13819716,7,6.3
43834,1172,0.000289352,43834.0505,43834.05082,389675,13819716,7,6.3
43834,1267,0.000243056,43834.05064,43834.05093,431492,13819716,7,6.3
43834,1380,0.000266204,43834.05111,43834.05139,212294,6678291,7,7.3
43834,1208,0.000243056,43834.05149,43834.05178,381642,6678291,7,7.3
43834,1174,0.000266204,43834.05205,43834.05236,414011,13819716,7,6.3
43834,1346,0.000219907,43834.05222,43834.05249,287680,6678291,7,7.3
43834,1181,0.000277778,43834.05238,43834.05271,485939,13819716,7,6.3
43834,1123,0.000266204,43834.05265,43834.05296,538870,13819716,7,6.3
43834,1348,0.000231481,43834.05294,43834.05323,504483,13819716,7,6.3
43834,1370,0.000231481,43834.05388,43834.05419,662210,6678291,7,7.3
43834,1227,0.000231481,43834.05395,43834.05421,433066,6678291,7,7.3
43834,1206,0.0003125,43834.05527,43834.05563,630731,13819716,7,6.3
43834,1396,0.000231481,43834.05719,43834.05747,716696,6678291,7,7.3
43834,1394,0.000416667,43834.06094,43834.0614,933915,13819716,7,6.3
43834,1358,0.00025463,43834.06183,43834.06212,1525358,6678291,7,7.3
43834,1356,0.000266204,43834.06859,43834.06889,2566335,13819716,7,6.3
43834,1260,0.000231481,43834.06884,43834.06913,2459345,6678291,7,7.3
43835,1299,0.000243056,43835.0436,43835.04387,0,6678291,1,7.3
43835,1100,0.00025463,43835.04395,43835.04428,0,13819716,1,6.3
43835,1380,0.00025463,43835.04542,43835.04572,212294,6678291,1,7.3
43835,1208,0.00025463,43835.04669,43835.04699,381642,6678291,1,7.3
43835,1188,0.000266204,43835.04733,43835.0476,365500,13819716,1,6.3
43835,1346,0.000219907,43835.04752,43835.04779,287680,6678291,1,7.3
43835,1370,0.00025463,43835.04854,43835.04883,662210,6678291,1,7.3
43835,1104,0.000277778,43835.04866,43835.04902,627091,13819716,1,6.3
43835,1227,0.000231481,43835.0494,43835.04964,433066,6678291,1,7.3
43835,1267,0.000335648,43835.04948,43835.04988,431492,13819716,1,6.3
43835,1349,0.000277778,43835.05063,43835.05095,1317175,13819716,1,6.3
43835,1174,0.00025463,43835.05079,43835.05109,414011,13819716,1,6.3
43835,1396,0.000208333,43835.05167,43835.05193,716696,6678291,1,7.3
43835,1123,0.000266204,43835.05174,43835.05204,538870,13819716,1,6.3
43835,1172,0.000277778,43835.05204,43835.05235,389675,13819716,1,6.3
43835,1348,0.000231481,43835.05234,43835.05262,504483,13819716,1,6.3
43835,1181,0.000231481,43835.05259,43835.05287,485939,13819716,1,6.3
43835,1206,0.000289352,43835.05441,43835.05476,630731,13819716,1,6.3
43835,1358,0.00025463,43835.05736,43835.05767,1525358,6678291,1,7.3
43835,1394,0.000324074,43835.05804,43835.05843,933915,13819716,1,6.3
43835,1260,0.000231481,43835.06325,43835.06351,2459345,6678291,1,7.3
43835,1356,0.000243056,43835.06602,43835.06631,2566335,13819716,1,6.3
43841,1299,0.000428241,43841.05731,43841.0578,0,6678291,7,7.3
43841,1380,0.000775463,43841.05956,43841.06034,212294,6678291,7,7.3
43841,1208,0.000289352,43841.06043,43841.06075,381642,6678291,7,7.3
43841,1100,0.00037037,43841.06059,43841.06103,0,13819716,7,6.3
43841,1346,0.000243056,43841.06123,43841.06153,287680,6678291,7,7.3
43841,1227,0.001412037,43841.06264,43841.06411,433066,6678291,7,7.3
43841,1370,0.001331019,43841.06332,43841.06468,662210,6678291,7,7.3
43841,1188,0.000335648,43841.06479,43841.06516,365500,13819716,7,6.3
43841,1396,0.001053241,43841.06721,43841.06832,716696,6678291,7,7.3
43841,1172,0.00212963,43841.06751,43841.06969,389675,13819716,7,6.3
43841,1104,0.000393519,43841.06817,43841.0686,627091,13819716,7,6.3
43841,1267,0.000428241,43841.06823,43841.06872,431492,13819716,7,6.3
43841,1174,0.000324074,43841.06885,43841.06921,414011,13819716,7,6.3
43841,1123,0.000289352,43841.06925,43841.06957,538870,13819716,7,6.3
43841,1348,0.00162037,43841.06927,43841.07093,504483,13819716,7,6.3
43841,1181,0.00025463,43841.06953,43841.06985,485939,13819716,7,6.3
43841,1349,0.000289352,43841.07162,43841.07197,1317175,13819716,7,6.3
43841,1206,0.000381944,43841.07366,43841.0741,630731,13819716,7,6.3
43841,1358,0.003055556,43841.07476,43841.07784,1525358,6678291,7,7.3
43841,1394,0.000983796,43841.07884,43841.07987,933915,13819716,7,6.3
43848,1100,0.0003125,43848.05227,43848.05264,0,13819716,7,6.3
43848,1299,0.000231481,43848.05329,43848.05355,0,6678291,7,7.3
43848,1380,0.000219907,43848.0553,43848.05557,212294,6678291,7,7.3
43848,1208,0.000231481,43848.05619,43848.05647,381642,6678291,7,7.3
43848,1346,0.000208333,43848.05654,43848.05681,287680,6678291,7,7.3
43848,1188,0.00025463,43848.05668,43848.05697,365500,13819716,7,6.3
43848,1370,0.000243056,43848.05837,43848.05865,662210,6678291,7,7.3
43848,1227,0.000219907,43848.0586,43848.05889,433066,6678291,7,7.3
43848,1267,0.000231481,43848.05916,43848.05947,431492,13819716,7,6.3
43848,1172,0.000243056,43848.0592,43848.05954,389675,13819716,7,6.3
43848,1104,0.000243056,43848.06009,43848.06038,627091,13819716,7,6.3
43848,1174,0.000231481,43848.06022,43848.0605,414011,13819716,7,6.3
43848,1348,0.000231481,43848.06144,43848.06171,504483,13819716,7,6.3
43848,1181,0.000243056,43848.06144,43848.06174,485939,13819716,7,6.3
43848,1123,0.000231481,43848.06149,43848.06177,538870,13819716,7,6.3
43848,1396,0.000196759,43848.06191,43848.06215,716696,6678291,7,7.3
43848,1349,0.000243056,43848.06207,43848.06235,1317175,13819716,7,6.3
43848,1206,0.000289352,43848.0652,43848.06552,630731,13819716,7,6.3
43848,1358,0.000219907,43848.06759,43848.06785,1525358,6678291,7,7.3
43848,1394,0.00037037,43848.069,43848.06939,933915,13819716,7,6.3
43848,1260,0.00025463,43848.07646,43848.07672,2459345,6678291,7,7.3
43848,1356,0.000243056,43848.07935,43848.07962,2566335,13819716,7,6.3
43855,1100,0.000289352,43855.05273,43855.05303,0,13819716,7,6.3
43855,1299,0.000231481,43855.05382,43855.05407,0,6678291,7,7.3
43855,1380,0.000219907,43855.05546,43855.05572,212294,6678291,7,7.3
43855,1208,0.000208333,43855.05612,43855.05639,381642,6678291,7,7.3
43855,1346,0.000277778,43855.05676,43855.05707,287680,6678291,7,7.3
43855,1188,0.000266204,43855.05713,43855.05742,365500,13819716,7,6.3
43855,1227,0.000231481,43855.05855,43855.05882,433066,6678291,7,7.3
43855,1172,0.000243056,43855.05931,43855.05961,389675,13819716,7,6.3
43855,1267,0.00025463,43855.05944,43855.05976,431492,13819716,7,6.3
43855,1370,0.00025463,43855.05949,43855.05979,662210,6678291,7,7.3
43855,1104,0.000300926,43855.06046,43855.06083,627091,13819716,7,6.3
43855,1174,0.000266204,43855.06073,43855.06102,414011,13819716,7,6.3
43855,1181,0.00025463,43855.0612,43855.0615,485939,13819716,7,6.3
43855,1123,0.000243056,43855.06135,43855.06163,538870,13819716,7,6.3
43855,1348,0.000219907,43855.06142,43855.06169,504483,13819716,7,6.3
43855,1396,0.000219907,43855.06212,43855.06237,716696,6678291,7,7.3
43855,1349,0.000219907,43855.06281,43855.06307,1317175,13819716,7,6.3
43855,1206,0.000289352,43855.06553,43855.0659,630731,13819716,7,6.3
43855,1358,0.000219907,43855.06851,43855.06877,1525358,6678291,7,7.3
43855,1394,0.000358796,43855.07054,43855.07095,933915,13819716,7,6.3
43855,1260,0.00025463,43855.07699,43855.07728,2459345,6678291,7,7.3
43855,1356,0.000277778,43855.0817,43855.082,2566335,13819716,7,6.3
43856,1299,0.000219907,43856.0436,43856.04387,0,6678291,1,7.3
43856,1100,0.000243056,43856.0442,43856.04449,0,13819716,1,6.3
43856,1380,0.000219907,43856.04554,43856.04579,212294,6678291,1,7.3
43856,1208,0.000208333,43856.04654,43856.04678,381642,6678291,1,7.3
43856,1346,0.000300926,43856.04709,43856.04742,287680,6678291,1,7.3
43856,1188,0.00025463,43856.04755,43856.04787,365500,13819716,1,6.3
43856,1370,0.000266204,43856.04927,43856.04956,662210,6678291,1,7.3
43856,1227,0.000243056,43856.0499,43856.05019,433066,6678291,1,7.3
43856,1104,0.000300926,43856.05052,43856.05087,627091,13819716,1,6.3
43856,1174,0.00025463,43856.0517,43856.05197,414011,13819716,1,6.3
43856,1267,0.000289352,43856.05175,43856.05205,431492,13819716,1,6.3
43856,1123,0.000300926,43856.05182,43856.05215,538870,13819716,1,6.3
43856,1349,0.000219907,43856.05249,43856.05277,1317175,13819716,1,6.3
43856,1396,0.000231481,43856.05282,43856.0531,716696,6678291,1,7.3
43856,1181,0.000266204,43856.05378,43856.05407,485939,13819716,1,6.3
43856,1172,0.000219907,43856.05428,43856.05455,389675,13819716,1,6.3
43856,1348,0.000219907,43856.05438,43856.05464,504483,13819716,1,6.3
43856,1206,0.0003125,43856.05741,43856.05775,630731,13819716,1,6.3
43856,1358,0.000231481,43856.05956,43856.05981,1525358,6678291,1,7.3
43856,1394,0.000405093,43856.06204,43856.06248,933915,13819716,1,6.3
43856,1260,0.000277778,43856.06875,43856.06906,2459345,6678291,1,7.3
43856,1356,0.000300926,43856.07382,43856.07417,2566335,13819716,1,6.3
43862,1299,0.000266204,43862.08183,43862.08213,0,6678291,7,7.3
43863,1100,0.000266204,43863.04455,43863.04486,0,13819716,1,6.3
43863,1299,0.000231481,43863.04765,43863.04793,0,6678291,1,7.3
43863,1104,0.00025463,43863.04862,43863.04891,627091,13819716,1,6.3
43863,1188,0.000277778,43863.04903,43863.04936,365500,13819716,1,6.3
43863,1380,0.00025463,43863.05009,43863.05039,212294,6678291,1,7.3
43863,1208,0.000208333,43863.05042,43863.05068,381642,6678291,1,7.3
43863,1172,0.0003125,43863.0514,43863.05176,389675,13819716,1,6.3
43863,1346,0.000277778,43863.0516,43863.05191,287680,6678291,1,7.3
43863,1267,0.0003125,43863.05167,43863.05204,431492,13819716,1,6.3
43863,1174,0.00025463,43863.05243,43863.05272,414011,13819716,1,6.3
43863,1123,0.000277778,43863.05255,43863.05287,538870,13819716,1,6.3
43863,1349,0.000266204,43863.05264,43863.05292,1317175,13819716,1,6.3
43863,1370,0.00025463,43863.05336,43863.05363,662210,6678291,1,7.3
43863,1181,0.000266204,43863.05351,43863.05382,485939,13819716,1,6.3
43863,1348,0.000243056,43863.05362,43863.05391,504483,13819716,1,6.3
43863,1227,0.000219907,43863.05406,43863.05435,433066,6678291,1,7.3
43863,1206,0.000300926,43863.05711,43863.05749,630731,13819716,1,6.3
43863,1396,0.000208333,43863.05728,43863.05753,716696,6678291,1,7.3
43863,1394,0.000416667,43863.06185,43863.06233,933915,13819716,1,6.3
43863,1358,0.000243056,43863.06279,43863.06307,1525358,6678291,1,7.3
43863,1260,0.000231481,43863.0713,43863.07156,2459345,6678291,1,7.3
43863,1356,0.000300926,43863.07559,43863.07591,2566335,13819716,1,6.3
43869,1100,0.000381944,43869.04861,43869.04903,0,13819716,7,6.3
43869,1299,0.000439815,43869.05363,43869.0541,0,6678291,7,7.3
43869,1188,0.000289352,43869.05375,43869.0541,365500,13819716,7,6.3
43869,1380,0.000671296,43869.05549,43869.0562,212294,6678291,7,7.3
43869,1104,0.0003125,43869.0562,43869.05656,627091,13819716,7,6.3
43869,1267,0.000324074,43869.05644,43869.05682,431492,13819716,7,6.3
43869,1208,0.000266204,43869.05659,43869.05691,381642,6678291,7,7.3
43869,1172,0.001805556,43869.05666,43869.05853,389675,13819716,7,6.3
43869,1346,0.00025463,43869.05675,43869.05703,287680,6678291,7,7.3
43869,1174,0.000324074,43869.05748,43869.05782,414011,13819716,7,6.3
43869,1123,0.000324074,43869.05753,43869.05792,538870,13819716,7,6.3
43869,1181,0.00025463,43869.05769,43869.05801,485939,13819716,7,6.3
43869,1348,0.001643519,43869.05775,43869.05947,504483,13819716,7,6.3
43869,1227,0.001412037,43869.05897,43869.06045,433066,6678291,7,7.3
43869,1349,0.000381944,43869.05906,43869.05947,1317175,13819716,7,6.3
43869,1370,0.001180556,43869.05986,43869.06112,662210,6678291,7,7.3
43869,1206,0.000300926,43869.06168,43869.06201,630731,13819716,7,6.3
43869,1396,0.001064815,43869.0617,43869.06282,716696,6678291,7,7.3
43869,1394,0.001053241,43869.0667,43869.06782,933915,13819716,7,6.3
43869,1358,0.002361111,43869.06927,43869.07167,1525358,6678291,7,7.3
43869,1260,0.00474537,43869.07662,43869.08139,2459345,6678291,7,7.3
43869,1356,0.000358796,43869.0785,43869.07888,2566335,13819716,7,6.3
43870,1100,0.000243056,43870.04352,43870.04381,0,13819716,1,6.3
43870,1299,0.000231481,43870.04413,43870.04442,0,6678291,1,7.3
43870,1380,0.000266204,43870.04615,43870.04649,212294,6678291,1,7.3
43870,1208,0.000243056,43870.04707,43870.04734,381642,6678291,1,7.3
43870,1346,0.000219907,43870.0486,43870.04887,287680,6678291,1,7.3
43870,1188,0.000289352,43870.0489,43870.04922,365500,13819716,1,6.3
43870,1370,0.000266204,43870.05017,43870.05049,662210,6678291,1,7.3
43870,1227,0.000243056,43870.05036,43870.05066,433066,6678291,1,7.3
43870,1104,0.000277778,43870.05052,43870.05084,627091,13819716,1,6.3
43870,1267,0.000231481,43870.05094,43870.05123,431492,13819716,1,6.3
43870,1348,0.000289352,43870.0528,43870.05313,504483,13819716,1,6.3
43870,1174,0.000289352,43870.05287,43870.05321,414011,13819716,1,6.3
43870,1123,0.000277778,43870.05301,43870.05334,538870,13819716,1,6.3
43870,1172,0.000243056,43870.05322,43870.05351,389675,13819716,1,6.3
43870,1349,0.000243056,43870.05324,43870.05353,1317175,13819716,1,6.3
43870,1396,0.000219907,43870.05343,43870.05369,716696,6678291,1,7.3
43870,1181,0.00025463,43870.05469,43870.05499,485939,13819716,1,6.3
43870,1206,0.0003125,43870.05718,43870.05751,630731,13819716,1,6.3
43870,1358,0.000243056,43870.05911,43870.05941,1525358,6678291,1,7.3
43870,1394,0.000462963,43870.06069,43870.06123,933915,13819716,1,6.3
43870,1260,0.000231481,43870.06742,43870.06769,2459345,6678291,1,7.3
43870,1356,0.000300926,43870.07285,43870.07317,2566335,13819716,1,6.3
43876,1299,0.000231481,43876.05356,43876.05384,0,6678291,7,7.3
43876,1380,0.000231481,43876.05534,43876.05558,212294,6678291,7,7.3
43876,1208,0.000173611,43876.05642,43876.05675,381642,6678291,7,7.3
43876,1346,0.000219907,43876.05679,43876.05704,287680,6678291,7,7.3
43876,1227,0.000219907,43876.05888,43876.05912,433066,6678291,7,7.3
43876,1100,0.000300926,43876.05975,43876.0601,0,13819716,7,6.3
43876,1370,0.00025463,43876.05983,43876.06013,662210,6678291,7,7.3
43876,1396,0.000219907,43876.06235,43876.06263,716696,6678291,7,7.3
43876,1188,0.00025463,43876.06492,43876.06522,365500,13819716,7,6.3
43876,1267,0.000324074,43876.06785,43876.06822,431492,13819716,7,6.3
43876,1104,0.000300926,43876.06872,43876.06903,627091,13819716,7,6.3
43876,1172,0.0003125,43876.06888,43876.06924,389675,13819716,7,6.3
43876,1174,0.0003125,43876.06907,43876.06942,414011,13819716,7,6.3
43876,1123,0.000277778,43876.06921,43876.0695,538870,13819716,7,6.3
43876,1348,0.000266204,43876.06938,43876.06966,504483,13819716,7,6.3
43876,1181,0.000243056,43876.06973,43876.07002,485939,13819716,7,6.3
43876,1358,0.000231481,43876.07109,43876.07134,1525358,6678291,7,7.3
43876,1349,0.000231481,43876.07244,43876.07271,1317175,13819716,7,6.3
43876,1394,0.000358796,43876.07972,43876.08012,933915,13819716,7,6.3
43876,1260,0.000231481,43876.08067,43876.08095,2459345,6678291,7,7.3
43883,1100,0.000300926,43883.0533,43883.05367,0,13819716,7,6.3
43883,1299,0.0003125,43883.05355,43883.05391,0,6678291,7,7.3
43883,1380,0.000231481,43883.05537,43883.05568,212294,6678291,7,7.3
43883,1208,0.000243056,43883.05624,43883.05653,381642,6678291,7,7.3
43883,1346,0.000208333,43883.05666,43883.05691,287680,6678291,7,7.3
43883,1188,0.000277778,43883.0578,43883.05811,365500,13819716,7,6.3
43883,1227,0.000231481,43883.05905,43883.05935,433066,6678291,7,7.3
43883,1370,0.000231481,43883.0591,43883.05938,662210,6678291,7,7.3
43883,1267,0.000277778,43883.05977,43883.06008,431492,13819716,7,6.3
43883,1172,0.000300926,43883.06002,43883.06038,389675,13819716,7,6.3
43883,1104,0.000277778,43883.06015,43883.06047,627091,13819716,7,6.3
43883,1174,0.000277778,43883.06059,43883.0609,414011,13819716,7,6.3
43883,1123,0.000324074,43883.06106,43883.06144,538870,13819716,7,6.3
43883,1181,0.000231481,43883.06157,43883.06186,485939,13819716,7,6.3
43883,1348,0.000219907,43883.06181,43883.06208,504483,13819716,7,6.3
43883,1396,0.000231481,43883.06241,43883.0627,716696,6678291,7,7.3
43883,1349,0.000231481,43883.06389,43883.06417,1317175,13819716,7,6.3
43883,1206,0.00068287,43883.06538,43883.06609,630731,13819716,7,6.3
43883,1358,0.000243056,43883.06938,43883.06965,1525358,6678291,7,7.3
43883,1394,0.000405093,43883.07105,43883.07152,933915,13819716,7,6.3
43883,1260,0.000231481,43883.0777,43883.07796,2459345,6678291,7,7.3
43883,1356,0.000277778,43883.08193,43883.08226,2566335,13819716,7,6.3
43890,1100,0.000300926,43890.06022,43890.06054,0,13819716,7,6.3
43890,1299,0.000358796,43890.06125,43890.06164,0,6678291,7,7.3
43890,1380,0.000231481,43890.06325,43890.06354,212294,6678291,7,7.3
43890,1208,0.000219907,43890.06368,43890.06396,381642,6678291,7,7.3
43890,1346,0.000231481,43890.06486,43890.06513,287680,6678291,7,7.3
43890,1188,0.000289352,43890.06529,43890.06565,365500,13819716,7,6.3
43890,1227,0.000243056,43890.06604,43890.06631,433066,6678291,7,7.3
43890,1267,0.000266204,43890.06788,43890.06818,431492,13819716,7,6.3
43890,1370,0.00025463,43890.06791,43890.06819,662210,6678291,7,7.3
43890,1172,0.0003125,43890.06793,43890.06831,389675,13819716,7,6.3
43890,1174,0.000300926,43890.06855,43890.06889,414011,13819716,7,6.3
43890,1104,0.0003125,43890.06909,43890.06946,627091,13819716,7,6.3
43890,1123,0.00025463,43890.06973,43890.07001,538870,13819716,7,6.3
43890,1181,0.000231481,43890.06978,43890.07008,485939,13819716,7,6.3
43890,1348,0.000219907,43890.06978,43890.07005,504483,13819716,7,6.3
43890,1396,0.000208333,43890.0703,43890.07059,716696,6678291,7,7.3
43890,1349,0.000243056,43890.07242,43890.07271,1317175,13819716,7,6.3
43890,1206,0.000740741,43890.07339,43890.07418,630731,13819716,7,6.3
43890,1358,0.000243056,43890.07792,43890.07818,1525358,6678291,7,7.3
43890,1394,0.00037037,43890.08061,43890.08102,933915,13819716,7,6.3
43891,1100,0.000243056,43891.04606,43891.04634,0,13819716,1,6.3
43891,1299,0.000231481,43891.05039,43891.05066,0,6678291,1,7.3
43891,1188,0.00025463,43891.05146,43891.05176,365500,13819716,1,6.3
43891,1104,0.00025463,43891.0519,43891.0522,627091,13819716,1,6.3
43891,1380,0.000231481,43891.05231,43891.05259,212294,6678291,1,7.3
43891,1267,0.000231481,43891.05329,43891.05358,431492,13819716,1,6.3
43891,1172,0.0003125,43891.05425,43891.05458,389675,13819716,1,6.3
43891,1208,0.000219907,43891.05456,43891.0548,381642,6678291,1,7.3
43891,1346,0.000243056,43891.05508,43891.05537,287680,6678291,1,7.3
43891,1348,0.000266204,43891.0552,43891.05552,504483,13819716,1,6.3
43891,1174,0.00025463,43891.05524,43891.05557,414011,13819716,1,6.3
43891,1123,0.000266204,43891.05527,43891.05559,538870,13819716,1,6.3
43891,1349,0.000243056,43891.05575,43891.05604,1317175,13819716,1,6.3
43891,1370,0.000300926,43891.05615,43891.05648,662210,6678291,1,7.3
43891,1227,0.000231481,43891.05652,43891.05679,433066,6678291,1,7.3
43891,1181,0.000243056,43891.05737,43891.05766,485939,13819716,1,6.3
43891,1206,0.00087963,43891.06027,43891.0612,630731,13819716,1,6.3
43891,1396,0.000219907,43891.0608,43891.06108,716696,6678291,1,7.3
43891,1394,0.000381944,43891.06443,43891.06487,933915,13819716,1,6.3
43891,1358,0.00025463,43891.06718,43891.06745,1525358,6678291,1,7.3
43891,1260,0.000231481,43891.07554,43891.07581,2459345,6678291,1,7.3
43891,1356,0.000277778,43891.07602,43891.07635,2566335,13819716,1,6.3
43897,1100,0.000381944,43897.05204,43897.05245,0,13819716,7,6.3
43897,1299,0.000462963,43897.05358,43897.05409,0,6678291,7,7.3
43897,1380,0.000717593,43897.05551,43897.05626,212294,6678291,7,7.3
43897,1208,0.000277778,43897.05633,43897.05664,381642,6678291,7,7.3
43897,1346,0.000231481,43897.05697,43897.05723,287680,6678291,7,7.3
43897,1188,0.000277778,43897.05728,43897.05758,365500,13819716,7,6.3
43897,1172,0.00181713,43897.05858,43897.06043,389675,13819716,7,6.3
43897,1227,0.001296296,43897.05874,43897.06007,433066,6678291,7,7.3
43897,1104,0.000289352,43897.05917,43897.0595,627091,13819716,7,6.3
43897,1370,0.00125,43897.05951,43897.06082,662210,6678291,7,7.3
43897,1267,0.000289352,43897.0597,43897.06002,431492,13819716,7,6.3
43897,1174,0.000335648,43897.06022,43897.0606,414011,13819716,7,6.3
43897,1123,0.000324074,43897.06078,43897.06113,538870,13819716,7,6.3
43897,1348,0.0015625,43897.0612,43897.06282,504483,13819716,7,6.3
43897,1181,0.000300926,43897.06145,43897.06177,485939,13819716,7,6.3
43897,1396,0.001064815,43897.06256,43897.06369,716696,6678291,7,7.3
43897,1349,0.0003125,43897.06274,43897.06311,1317175,13819716,7,6.3
43897,1206,0.000752315,43897.06501,43897.0658,630731,13819716,7,6.3
43897,1358,0.0025,43897.06948,43897.072,1525358,6678291,7,7.3
43897,1394,0.000983796,43897.07049,43897.0715,933915,13819716,7,6.3
43897,1260,0.004525463,43897.07716,43897.08174,2459345,6678291,7,7.3
43897,1356,0.0003125,43897.08251,43897.08291,2566335,13819716,7,6.3
43898,1100,0.000243056,43898.04341,43898.04372,0,13819716,1,6.3
43898,1299,0.00025463,43898.04655,43898.04683,0,6678291,1,7.3
43898,1188,0.00025463,43898.04813,43898.04845,365500,13819716,1,6.3
43898,1104,0.000266204,43898.04873,43898.04906,627091,13819716,1,6.3
43898,1380,0.000219907,43898.04983,43898.05009,212294,6678291,1,7.3
43898,1172,0.000358796,43898.04987,43898.05024,389675,13819716,1,6.3
43898,1267,0.000277778,43898.05001,43898.05036,431492,13819716,1,6.3
43898,1208,0.000243056,43898.05137,43898.05164,381642,6678291,1,7.3
43898,1174,0.000243056,43898.05168,43898.05196,414011,13819716,1,6.3
43898,1348,0.000289352,43898.0517,43898.05205,504483,13819716,1,6.3
43898,1123,0.000266204,43898.05214,43898.05244,538870,13819716,1,6.3
