day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
43673,1299,0.01,43673.05542,43673.06825,0,6678291,7,7.3
43673,1267,0.01,43673.05969,43673.0792,431492,13192625,7,6.3
43673,1349,0.01,43673.0624,43673.08332,1317175,13192625,7,6.3
43673,1260,0.01,43673.07142,43673.0833,2459345,6678291,7,7.3
43674,1100,0.01,43674.04023,43674.05307,0,13192625,1,6.3
43674,1267,0.01,43674.04432,43674.06453,431492,13192625,1,6.3
43674,1299,0.01,43674.04528,43674.05891,0,6678291,1,7.3
43674,1349,0.02,43674.0474,43674.07332,1317175,13192625,1,6.3
43674,1260,0.02,43674.05823,43674.0822,2459345,6678291,1,7.3
43675,1299,0.00962963,43675.05759,43675.06895,0,6678291,2,7.3
43675,1100,0.009502315,43675.06447,43675.07553,0,13192625,2,6.3
43675,1267,0.01,43675.06734,43675.08235,431492,13192625,2,6.3
43675,1260,0.01,43675.0681,43675.08088,2459345,6678291,2,7.3
43675,1349,0.01,43675.06933,43675.08328,1317175,13192625,2,6.3
43676,1299,0.01,43676.05541,43676.06819,0,6678291,3,7.3
43676,1100,0.01,43676.0649,43676.0769,0,13192625,3,6.3
43676,1267,0.009895833,43676.07023,43676.08104,431492,13192625,3,6.3
43676,1260,0.00974537,43676.07279,43676.08267,2459345,6678291,3,7.3
43676,1349,0.007743056,43676.07532,43676.08331,1317175,13192625,3,6.3
43677,1100,0.009791667,43677.06144,43677.07304,0,13192625,4,6.3
43677,1299,0.01,43677.06212,43677.07458,0,6678291,4,7.3
43677,1267,0.01,43677.06559,43677.0833,431492,13192625,4,6.3
43677,1349,0.01,43677.06911,43677.08329,1317175,13192625,4,6.3
43677,1260,0.006076389,43677.07594,43677.08218,2459345,6678291,4,7.3
43678,1299,0.002581019,43678.08043,43678.08318,0,6678291,5,7.3
43679,1299,0.01,43679.05521,43679.06947,0,6678291,6,7.3
43679,1100,0.01,43679.062,43679.07574,0,13192625,6,6.3
43679,1267,0.01,43679.06578,43679.08332,431492,13192625,6,6.3
43679,1260,0.01,43679.06894,43679.08294,2459345,6678291,6,7.3
43679,1349,0.01,43679.06961,43679.08324,1317175,13192625,6,6.3
43680,1100,0.01,43680.05113,43680.064,0,13192625,7,6.3
43680,1299,0.01,43680.05176,43680.06534,0,6678291,7,7.3
43680,1267,0.02,43680.05579,43680.07933,431492,13192625,7,6.3
43680,1349,0.02,43680.05821,43680.08332,1317175,13192625,7,6.3
43680,1260,0.002430556,43680.06619,43680.06865,2459345,6678291,7,7.3
43681,1100,0.01,43681.04303,43681.05515,0,13192625,1,6.3
43681,1267,0.01,43681.04715,43681.06615,431492,13192625,1,6.3
43681,1299,0.01,43681.04853,43681.06082,0,6678291,1,7.3
43681,1349,0.02,43681.04902,43681.07639,1317175,13192625,1,6.3
43681,1260,0.02,43681.05988,43681.08317,2459345,6678291,1,7.3
43682,1100,0.008726852,43682.05008,43682.06054,0,13192625,2,6.3
43682,1299,0.009849537,43682.05074,43682.06227,0,6678291,2,7.3
43682,1267,0.01,43682.05311,43682.07122,431492,13192625,2,6.3
43682,1349,0.01,43682.05517,43682.07537,1317175,13192625,2,6.3
43682,1260,0.02,43682.06071,43682.08299,2459345,6678291,2,7.3
43683,1299,0.01,43683.05185,43683.06447,0,6678291,3,7.3
43683,1100,0.009363426,43683.05712,43683.06829,0,13192625,3,6.3
43683,1267,0.01,43683.06205,43683.07999,431492,13192625,3,6.3
43683,1349,0.01,43683.06675,43683.08329,1317175,13192625,3,6.3
43683,1260,0.01,43683.06731,43683.08325,2459345,6678291,3,7.3
43684,1100,0.009050926,43684.05,43684.06113,0,13192625,4,6.3
43684,1299,0.01,43684.05152,43684.0638,0,6678291,4,7.3
43684,1267,0.01,43684.05478,43684.07307,431492,13192625,4,6.3
43684,1349,0.02,43684.05977,43684.08265,1317175,13192625,4,6.3
43684,1260,0.01,43684.06534,43684.08131,2459345,6678291,4,7.3
43685,1100,0.00912037,43685.05005,43685.06133,0,13192625,5,6.3
43685,1299,0.01,43685.05166,43685.06392,0,6678291,5,7.3
43685,1267,0.01,43685.0544,43685.07215,431492,13192625,5,6.3
43685,1349,0.02,43685.05779,43685.08074,1317175,13192625,5,6.3
43685,1260,0.01,43685.06449,43685.08046,2459345,6678291,5,7.3
43686,1100,0.009305556,43686.04653,43686.05792,0,13192625,6,6.3
43686,1267,0.01,43686.05083,43686.06885,431492,13192625,6,6.3
43686,1299,0.01,43686.0517,43686.0642,0,6678291,6,7.3
43686,1349,0.02,43686.05429,43686.07752,1317175,13192625,6,6.3
43686,1260,0.01,43686.06411,43686.07983,2459345,6678291,6,7.3
43687,1100,0.00931713,43687.05022,43687.06154,0,13192625,7,6.3
43687,1299,0.01,43687.0517,43687.06455,0,6678291,7,7.3
43687,1267,0.01,43687.0548,43687.07294,431492,13192625,7,6.3
43687,1349,0.02,43687.05847,43687.08288,1317175,13192625,7,6.3
43687,1260,0.01,43687.0651,43687.08231,2459345,6678291,7,7.3
43689,1100,0.0090625,43689.03286,43689.04387,0,13192625,2,6.3
43689,1299,0.009814815,43689.033,43689.04442,0,6678291,2,7.3
43689,1267,0.01,43689.03554,43689.05079,431492,13192625,2,6.3
43689,1349,0.01,43689.03726,43689.05694,1317175,13192625,2,6.3
43689,1260,0.02,43689.04266,43689.071,2459345,6678291,2,7.3
43690,1100,0.01,43690.04399,43690.0561,0,13192625,3,6.3
43690,1267,0.01,43690.04581,43690.06317,431492,13192625,3,6.3
43690,1299,0.01,43690.04795,43690.06005,0,6678291,3,7.3
43690,1349,0.01,43690.048,43690.06852,1317175,13192625,3,6.3
43690,1260,0.02,43690.05811,43690.08144,2459345,6678291,3,7.3
43691,1299,0.01,43691.05223,43691.06492,0,6678291,4,7.3
43691,1100,0.01,43691.06558,43691.07882,0,13192625,4,6.3
43691,1260,0.01,43691.06595,43691.08313,2459345,6678291,4,7.3
43691,1267,0.01,43691.06962,43691.08321,431492,13192625,4,6.3
43691,1349,0.008414352,43691.07431,43691.08332,1317175,13192625,4,6.3
43692,1100,0.009537037,43692.04638,43692.05797,0,13192625,5,6.3
43692,1267,0.01,43692.05023,43692.06859,431492,13192625,5,6.3
43692,1349,0.02,43692.05534,43692.08038,1317175,13192625,5,6.3
43692,1299,0.01,43692.05543,43692.06823,0,6678291,5,7.3
43692,1260,0.01,43692.06723,43692.08057,2459345,6678291,5,7.3
43693,1299,0.01,43693.05884,43693.07166,0,6678291,6,7.3
43693,1100,0.01,43693.06297,43693.07497,0,13192625,6,6.3
43693,1267,0.01,43693.06524,43693.08295,431492,13192625,6,6.3
43693,1349,0.01,43693.06918,43693.08205,1317175,13192625,6,6.3
43693,1260,0.00775463,43693.07515,43693.08309,2459345,6678291,6,7.3
43694,1100,0.01,43694.04709,43694.05965,0,13192625,7,6.3
43694,1267,0.01,43694.0516,43694.07012,431492,13192625,7,6.3
43694,1299,0.01,43694.05167,43694.06444,0,6678291,7,7.3
43694,1349,0.02,43694.05694,43694.08253,1317175,13192625,7,6.3
43694,1260,0.01,43694.06595,43694.08125,2459345,6678291,7,7.3
43695,1100,0.01,43695.03991,43695.05251,0,13192625,1,6.3
43695,1267,0.01,43695.04402,43695.06563,431492,13192625,1,6.3
43695,1299,0.01,43695.04471,43695.05894,0,6678291,1,7.3
43695,1349,0.02,43695.04694,43695.07348,1317175,13192625,1,6.3
43695,1260,0.02,43695.05803,43695.08215,2459345,6678291,1,7.3
43696,1100,0.009699074,43696.05058,43696.06193,0,13192625,2,6.3
43696,1299,0.009768519,43696.05079,43696.0624,0,6678291,2,7.3
43696,1267,0.01,43696.05277,43696.06993,431492,13192625,2,6.3
43696,1349,0.02,43696.05721,43696.08286,1317175,13192625,2,6.3
43696,1260,0.02,43696.06095,43696.08331,2459345,6678291,2,7.3
43697,1299,0.01,43697.05161,43697.06487,0,6678291,3,7.3
43697,1100,0.01,43697.05728,43697.06938,0,13192625,3,6.3
43697,1267,0.01,43697.06196,43697.08019,431492,13192625,3,6.3
43697,1260,0.01,43697.0645,43697.07969,2459345,6678291,3,7.3
43697,1349,0.01,43697.06622,43697.08324,1317175,13192625,3,6.3
43698,1299,0.01,43698.05535,43698.06801,0,6678291,4,7.3
43698,1100,0.01,43698.06147,43698.07381,0,13192625,4,6.3
43698,1267,0.01,43698.06606,43698.0833,431492,13192625,4,6.3
43698,1260,0.01,43698.06844,43698.08328,2459345,6678291,4,7.3
43698,1349,0.009953704,43698.07221,43698.08291,1317175,13192625,4,6.3
43699,1299,0.01,43699.05192,43699.06471,0,6678291,5,7.3
43699,1100,0.01,43699.05471,43699.06726,0,13192625,5,6.3
43699,1267,0.01,43699.05906,43699.07744,431492,13192625,5,6.3
43699,1349,0.01,43699.06455,43699.08323,1317175,13192625,5,6.3
43699,1260,0.01,43699.06619,43699.08115,2459345,6678291,5,7.3
43700,1100,0.01,43700.05069,43700.06308,0,13192625,6,6.3
43700,1299,0.01,43700.05214,43700.0649,0,6678291,6,7.3
43700,1267,0.01,43700.05459,43700.07248,431492,13192625,6,6.3
43700,1349,0.01,43700.06042,43700.08152,1317175,13192625,6,6.3
43700,1260,0.01,43700.06441,43700.07933,2459345,6678291,6,7.3
43701,1100,0.009780093,43701.05032,43701.06216,0,13192625,7,6.3
43701,1267,0.01,43701.05515,43701.07398,431492,13192625,7,6.3
43701,1299,0.01,43701.05524,43701.06792,0,6678291,7,7.3
43701,1349,0.02,43701.06078,43701.08253,1317175,13192625,7,6.3
43701,1260,0.01,43701.0701,43701.08332,2459345,6678291,7,7.3
43703,1100,0.00962963,43703.049,43703.06036,0,13192625,2,6.3
43703,1267,0.01,43703.04907,43703.06499,431492,13192625,2,6.3
43703,1349,0.02,43703.05257,43703.07469,1317175,13192625,2,6.3
43703,1299,0.01,43703.05454,43703.06611,0,6678291,2,7.3
43703,1260,0.01,43703.06456,43703.08332,2459345,6678291,2,7.3
43704,1299,0.01,43704.06602,43704.0789,0,6678291,3,7.3
43704,1100,0.00275463,43704.08027,43704.08328,0,13192625,3,6.3
43704,1260,0.000393519,43704.08235,43704.08274,2459345,6678291,3,7.3
43705,1299,0.01,43705.05544,43705.06815,0,6678291,4,7.3
43705,1100,0.009606481,43705.064,43705.07509,0,13192625,4,6.3
43705,1267,0.01,43705.07025,43705.08086,431492,13192625,4,6.3
43705,1260,0.01,43705.07144,43705.08332,2459345,6678291,4,7.3
43705,1349,0.007164352,43705.07596,43705.08332,1317175,13192625,4,6.3
43706,1299,0.01,43706.0517,43706.06424,0,6678291,5,7.3
43706,1100,0.009236111,43706.05358,43706.06462,0,13192625,5,6.3
43706,1267,0.01,43706.0585,43706.07691,431492,13192625,5,6.3
43706,1349,0.01,43706.06403,43706.08311,1317175,13192625,5,6.3
43706,1260,0.01,43706.06574,43706.08137,2459345,6678291,5,7.3
43707,1100,0.009155093,43707.05022,43707.06128,0,13192625,6,6.3
43707,1299,0.01,43707.05193,43707.0652,0,6678291,6,7.3
43707,1267,0.01,43707.05497,43707.07293,431492,13192625,6,6.3
43707,1349,0.02,43707.0599,43707.08166,1317175,13192625,6,6.3
43707,1260,0.01,43707.06502,43707.07995,2459345,6678291,6,7.3
43708,1299,0.01,43708.05507,43708.06775,0,6678291,7,7.3
43708,1100,0.009872685,43708.05741,43708.06933,0,13192625,7,6.3
43708,1267,0.01,43708.06265,43708.08149,431492,13192625,7,6.3
43708,1349,0.01,43708.06837,43708.0831,1317175,13192625,7,6.3
43708,1260,0.01,43708.07006,43708.08326,2459345,6678291,7,7.3
43709,1100,0.01,43709.04422,43709.05753,0,13192625,1,6.3
43709,1299,0.01,43709.0448,43709.05824,0,6678291,1,7.3
43709,1267,0.01,43709.04773,43709.0669,431492,13192625,1,6.3
43709,1349,0.02,43709.05241,43709.07957,1317175,13192625,1,6.3
43709,1260,0.02,43709.05876,43709.08153,2459345,6678291,1,7.3
43710,1100,0.01,43710.0537,43710.06582,0,13819716,2,6.3
43710,1267,0.01,43710.05685,43710.07586,431492,13819716,2,6.3
43710,1299,0.01,43710.05838,43710.07118,0,6678291,2,7.3
43710,1349,0.02,43710.06079,43710.08274,1317175,13819716,2,6.3
43710,1260,0.01,43710.06804,43710.08332,2459345,6678291,2,7.3
43711,1299,0.01,43711.06252,43711.07512,0,6678291,3,7.3
43711,1100,0.006006944,43711.07597,43711.08308,0,13819716,3,6.3
43711,1260,0.005706019,43711.07741,43711.08326,2459345,6678291,3,7.3
43711,1267,0.002256944,43711.08052,43711.08293,431492,13819716,3,6.3
43712,1299,0.01,43712.05178,43712.06414,0,6678291,4,7.3
43712,1100,0.01,43712.05362,43712.06573,0,13819716,4,6.3
43712,1267,0.01,43712.05834,43712.07646,431492,13819716,4,6.3
43712,1349,0.01,43712.06498,43712.08294,1317175,13819716,4,6.3
43712,1260,0.01,43712.065,43712.07972,2459345,6678291,4,7.3
43713,1100,0.009710648,43713.05007,43713.06154,0,13819716,5,6.3
43713,1299,0.01,43713.05185,43713.06432,0,6678291,5,7.3
43713,1267,0.01,43713.05542,43713.07397,431492,13819716,5,6.3
43713,1349,0.02,43713.06139,43713.08307,1317175,13819716,5,6.3
43713,1260,0.01,43713.06598,43713.0833,2459345,6678291,5,7.3
43714,1299,0.01,43714.05177,43714.06495,0,6678291,6,7.3
43714,1100,0.009756944,43714.0538,43714.06506,0,13819716,6,6.3
43714,1267,0.01,43714.05904,43714.07793,431492,13819716,6,6.3
43714,1349,0.01,43714.06552,43714.08332,1317175,13819716,6,6.3
43714,1260,0.01,43714.067,43714.0833,2459345,6678291,6,7.3
43715,1100,0.009768519,43715.05003,43715.06193,0,13819716,7,6.3
43715,1299,0.01,43715.05191,43715.06553,0,6678291,7,7.3
43715,1267,0.02,43715.05537,43715.07993,431492,13819716,7,6.3
43715,1349,0.02,43715.06079,43715.08332,1317175,13819716,7,6.3
43715,1260,0.001759259,43715.06519,43715.06698,2459345,6678291,7,7.3
43717,1100,0.008449074,43717.04594,43717.056,0,13819716,2,6.3
43717,1267,0.01,43717.04931,43717.06541,431492,13819716,2,6.3
43717,1299,0.009247685,43717.05046,43717.06134,0,6678291,2,7.3
43717,1349,0.02,43717.05164,43717.07352,1317175,13819716,2,6.3
43717,1260,0.02,43717.06103,43717.08328,2459345,6678291,2,7.3
43718,1100,0.009953704,43718.05006,43718.06196,0,13819716,3,6.3
43718,1299,0.01,43718.05286,43718.06671,0,6678291,3,7.3
43718,1267,0.01,43718.05521,43718.07322,431492,13819716,3,6.3
43718,1349,0.01,43718.06094,43718.08209,1317175,13819716,3,6.3
43718,1260,0.01,43718.06476,43718.08041,2459345,6678291,3,7.3
43719,1100,0.01,43719.05516,43719.06785,0,13819716,4,6.3
43719,1299,0.01,43719.05925,43719.07249,0,6678291,4,7.3
43719,1267,0.01,43719.05999,43719.07969,431492,13819716,4,6.3
43719,1349,0.01,43719.06618,43719.08297,1317175,13819716,4,6.3
43719,1260,0.007581019,43719.0744,43719.08214,2459345,6678291,4,7.3
43720,1100,0.01,43720.04828,43720.06098,0,13819716,5,6.3
43720,1267,0.01,43720.05108,43720.06896,431492,13819716,5,6.3
43720,1299,0.01,43720.05184,43720.06456,0,6678291,5,7.3
43720,1349,0.02,43720.05743,43720.08194,1317175,13819716,5,6.3
43720,1260,0.01,43720.065,43720.0792,2459345,6678291,5,7.3
43721,1100,0.01,43721.0512,43721.06346,0,13819716,6,6.3
43721,1299,0.01,43721.05266,43721.06564,0,6678291,6,7.3
43721,1267,0.01,43721.0548,43721.07258,431492,13819716,6,6.3
43721,1349,0.01,43721.0612,43721.08251,1317175,13819716,6,6.3
43721,1260,0.01,43721.06523,43721.07975,2459345,6678291,6,7.3
43722,1299,0.01,43722.04824,43722.06101,0,6678291,7,7.3
43722,1100,0.01,43722.05063,43722.06294,0,13819716,7,6.3
43722,1267,0.01,43722.05515,43722.0735,431492,13819716,7,6.3
43722,1349,0.01,43722.06081,43722.08213,1317175,13819716,7,6.3
43722,1260,0.02,43722.06228,43722.08314,2459345,6678291,7,7.3
43723,1100,0.01,43723.03992,43723.05257,0,13819716,1,6.3
43723,1267,0.01,43723.04424,43723.06422,431492,13819716,1,6.3
43723,1299,0.01,43723.04509,43723.05942,0,6678291,1,7.3
43723,1349,0.02,43723.04973,43723.07686,1317175,13819716,1,6.3
43723,1260,0.02,43723.05858,43723.08332,2459345,6678291,1,7.3
43724,1299,0.01,43724.04424,43724.05616,0,6678291,2,7.3
43724,1100,0.01,43724.04485,43724.05779,0,13819716,2,6.3
43724,1267,0.01,43724.04795,43724.0672,431492,13819716,2,6.3
43724,1349,0.01,43724.04904,43724.07036,1317175,13819716,2,6.3
43724,1260,0.02,43724.05845,43724.083,2459345,6678291,2,7.3
43725,1100,0.009375,43725.05329,43725.06438,0,13819716,3,6.3
43725,1299,0.009456019,43725.05407,43725.06498,0,6678291,3,7.3
43725,1267,0.01,43725.05666,43725.07374,431492,13819716,3,6.3
43725,1349,0.02,43725.05968,43725.08155,1317175,13819716,3,6.3
43725,1260,0.01,43725.06552,43725.08219,2459345,6678291,3,7.3
43726,1299,0.01,43726.05188,43726.06492,0,6678291,4,7.3
43726,1100,0.01,43726.0584,43726.07105,0,13819716,4,6.3
43726,1267,0.01,43726.06292,43726.08137,431492,13819716,4,6.3
43726,1260,0.01,43726.06788,43726.0831,2459345,6678291,4,7.3
43726,1349,0.01,43726.06942,43726.08063,1317175,13819716,4,6.3
43727,1100,0.009803241,43727.05041,43727.06198,0,13819716,5,6.3
43727,1299,0.01,43727.05228,43727.0655,0,6678291,5,7.3
43727,1267,0.01,43727.05522,43727.0735,431492,13819716,5,6.3
43727,1349,0.02,43727.06154,43727.0833,1317175,13819716,5,6.3
43727,1260,0.01,43727.06633,43727.081,2459345,6678291,5,7.3
43728,1100,0.009363426,43728.04993,43728.06103,0,13819716,6,6.3
43728,1299,0.01,43728.05519,43728.06762,0,6678291,6,7.3
43728,1267,0.01,43728.05525,43728.07281,431492,13819716,6,6.3
43728,1349,0.01,43728.06056,43728.08175,1317175,13819716,6,6.3
43728,1260,0.01,43728.06873,43728.08302,2459345,6678291,6,7.3
43729,1100,0.009780093,43729.05368,43729.06529,0,13819716,7,6.3
43729,1267,0.01,43729.05958,43729.07904,431492,13819716,7,6.3
43729,1299,0.01,43729.06259,43729.0753,0,6678291,7,7.3
43729,1349,0.01,43729.06635,43729.0831,1317175,13819716,7,6.3
43729,1260,0.002743056,43729.07895,43729.08179,2459345,6678291,7,7.3
43731,1299,0.01,43731.03334,43731.04493,0,6678291,2,7.3
43731,1100,0.008946759,43731.03624,43731.04676,0,13819716,2,6.3
43731,1267,0.01,43731.03866,43731.05387,431492,13819716,2,6.3
43731,1349,0.02,43731.04278,43731.06418,1317175,13819716,2,6.3
43731,1260,0.02,43731.0447,43731.0745,2459345,6678291,2,7.3
43732,1100,0.009085648,43732.04653,43732.05737,0,13819716,3,6.3
43732,1267,0.01,43732.04902,43732.06573,431492,13819716,3,6.3
43732,1299,0.009085648,43732.05027,43732.06089,0,6678291,3,7.3
43732,1349,0.02,43732.05211,43732.07417,1317175,13819716,3,6.3
43732,1260,0.02,43732.06131,43732.08286,2459345,6678291,3,7.3
43733,1100,0.009699074,43733.05737,43733.06906,0,13819716,4,6.3
43733,1299,0.01,43733.05895,43733.07207,0,6678291,4,7.3
43733,1267,0.01,43733.06306,43733.082,431492,13819716,4,6.3
43733,1349,0.01,43733.06851,43733.08324,1317175,13819716,4,6.3
43733,1260,0.009189815,43733.07388,43733.08328,2459345,6678291,4,7.3
43734,1299,0.01,43734.05899,43734.07167,0,6678291,5,7.3
43734,1100,0.01,43734.0691,43734.08273,0,13819716,5,6.3
43734,1267,0.008726852,43734.07407,43734.08332,431492,13819716,5,6.3
43734,1260,0.005960648,43734.07521,43734.08135,2459345,6678291,5,7.3
43734,1349,0.002361111,43734.08045,43734.08289,1317175,13819716,5,6.3
43735,1299,0.01,43735.0691,43735.08185,0,6678291,6,7.3
43735,1100,0.004652778,43735.07799,43735.08331,0,13819716,6,6.3
43736,1299,0.01,43736.05569,43736.06885,0,6678291,7,7.3
43736,1100,0.01,43736.05808,43736.07043,0,13819716,7,6.3
43736,1267,0.01,43736.06461,43736.08314,431492,13819716,7,6.3
43736,1349,0.01,43736.07134,43736.08322,1317175,13819716,7,6.3
43736,1260,0.006701389,43736.07381,43736.08066,2459345,6678291,7,7.3
43738,1100,0.008564815,43738.0459,43738.05598,0,13819716,2,6.3
43738,1299,0.009236111,43738.0473,43738.05816,0,6678291,2,7.3
43738,1267,0.01,43738.0498,43738.06594,431492,13819716,2,6.3
43738,1349,0.02,43738.05369,43738.07644,1317175,13819716,2,6.3
43738,1260,0.02,43738.05847,43738.0833,2459345,6678291,2,7.3
43740,1100,0.01,43740.05895,43740.07267,0,13819716,4,6.3
43740,1299,0.01,43740.05902,43740.0725,0,6678291,4,7.3
43740,1267,0.01,43740.06295,43740.08321,431492,13819716,4,6.3
43740,1349,0.01,43740.06978,43740.0833,1317175,13819716,4,6.3
43740,1260,0.009189815,43740.07372,43740.08299,2459345,6678291,4,7.3
43741,1100,0.01,43741.05065,43741.06237,0,13819716,5,6.3
43741,1267,0.01,43741.05507,43741.0738,431492,13819716,5,6.3
43741,1299,0.01,43741.05539,43741.06772,0,6678291,5,7.3
43741,1349,0.02,43741.06182,43741.08316,1317175,13819716,5,6.3
43741,1260,0.01,43741.07035,43741.08332,2459345,6678291,5,7.3
43742,1100,0.01,43742.05172,43742.06516,0,13819716,6,6.3
43742,1299,0.01,43742.05545,43742.06832,0,6678291,6,7.3
43742,1267,0.01,43742.05603,43742.07589,431492,13819716,6,6.3
43742,1349,0.01,43742.06266,43742.08289,1317175,13819716,6,6.3
43742,1260,0.01,43742.07111,43742.08328,2459345,6678291,6,7.3
43743,1100,0.01,43743.05009,43743.06243,0,13819716,7,6.3
43743,1299,0.01,43743.05188,43743.06575,0,6678291,7,7.3
43743,1267,0.02,43743.05522,43743.07884,431492,13819716,7,6.3
43743,1349,0.02,43743.06183,43743.08324,1317175,13819716,7,6.3
43743,1260,0.0015625,43743.06582,43743.06741,2459345,6678291,7,7.3
43744,1100,0.01,43744.04013,43744.05299,0,13819716,1,6.3
43744,1267,0.01,43744.04447,43744.06381,431492,13819716,1,6.3
43744,1299,0.01,43744.04506,43744.05986,0,6678291,1,7.3
43744,1349,0.02,43744.04906,43744.07554,1317175,13819716,1,6.3
43744,1260,0.02,43744.05894,43744.0826,2459345,6678291,1,7.3
43745,1100,0.009409722,43745.05039,43745.06145,0,13819716,2,6.3
43745,1299,0.01,43745.05075,43745.06247,0,6678291,2,7.3
43745,1267,0.01,43745.05339,43745.07205,431492,13819716,2,6.3
43745,1349,0.01,43745.05615,43745.07704,1317175,13819716,2,6.3
43745,1260,0.01,43745.06237,43745.08245,2459345,6678291,2,7.3
43746,1100,0.01,43746.0511,43746.06367,0,13819716,3,6.3
43746,1299,0.01,43746.05214,43746.06525,0,6678291,3,7.3
43746,1267,0.01,43746.05704,43746.07639,431492,13819716,3,6.3
43746,1349,0.01,43746.06222,43746.08331,1317175,13819716,3,6.3
43746,1260,0.01,43746.06858,43746.08331,2459345,6678291,3,7.3
43747,1100,0.009386574,43747.04679,43747.05806,0,13819716,4,6.3
43747,1267,0.01,43747.05149,43747.06955,431492,13819716,4,6.3
43747,1299,0.01,43747.05193,43747.06451,0,6678291,4,7.3
43747,1349,0.02,43747.05715,43747.08191,1317175,13819716,4,6.3
43747,1260,0.01,43747.06477,43747.07995,2459345,6678291,4,7.3
43748,1100,0.009618056,43748.05002,43748.06176,0,13819716,5,6.3
43748,1299,0.01,43748.05223,43748.06536,0,6678291,5,7.3
43748,1267,0.01,43748.05566,43748.07367,431492,13819716,5,6.3
43748,1349,0.02,43748.05966,43748.08183,1317175,13819716,5,6.3
43748,1260,0.01,43748.06565,43748.08034,2459345,6678291,5,7.3
43749,1299,0.01,43749.05925,43749.07247,0,6678291,6,7.3
43749,1100,0.01,43749.06205,43749.07454,0,13819716,6,6.3
43749,1267,0.01,43749.06728,43749.08331,431492,13819716,6,6.3
43749,1349,0.009293981,43749.07351,43749.08332,1317175,13819716,6,6.3
43749,1260,0.004872685,43749.07736,43749.08237,2459345,6678291,6,7.3
43750,1100,0.01,43750.05182,43750.06492,0,13819716,7,6.3
43750,1299,0.01,43750.05213,43750.06479,0,6678291,7,7.3
43750,1267,0.01,43750.05523,43750.07325,431492,13819716,7,6.3
43750,1349,0.01,43750.06094,43750.08244,1317175,13819716,7,6.3
43750,1260,0.01,43750.06579,43750.08051,2459345,6678291,7,7.3
43751,1100,0.01,43751.03997,43751.05243,0,13819716,1,6.3
43751,1299,0.01,43751.04133,43751.05594,0,6678291,1,7.3
43751,1267,0.01,43751.04481,43751.06649,431492,13819716,1,6.3
43751,1349,0.02,43751.04694,43751.07462,1317175,13819716,1,6.3
43751,1260,0.02,43751.05417,43751.08164,2459345,6678291,1,7.3
43752,1100,0.009201389,43752.03274,43752.04372,0,13819716,2,6.3
43752,1299,0.009502315,43752.03338,43752.04457,0,6678291,2,7.3
43752,1267,0.01,43752.03568,43752.05157,431492,13819716,2,6.3
43752,1349,0.02,43752.0389,43752.06227,1317175,13819716,2,6.3
43752,1260,0.02,43752.04405,43752.07396,2459345,6678291,2,7.3
43753,1100,0.008958333,43753.04307,43753.05403,0,13819716,3,6.3
43753,1267,0.01,43753.047,43753.06441,431492,13819716,3,6.3
43753,1299,0.01,43753.04813,43753.06064,0,6678291,3,7.3
43753,1349,0.02,43753.04966,43753.07258,1317175,13819716,3,6.3
43753,1260,0.02,43753.05917,43753.0833,2459345,6678291,3,7.3
43754,1299,0.01,43754.059,43754.07141,0,6678291,4,7.3
43754,1260,0.005150463,43754.07564,43754.08091,2459345,6678291,4,7.3
43754,1100,0.00630787,43754.0758,43754.08323,0,13819716,4,6.3
43754,1267,0.001701389,43754.08152,43754.08331,431492,13819716,4,6.3
43755,1100,0.01,43755.06475,43755.07711,0,13819716,5,6.3
43755,1299,0.01,43755.06561,43755.07806,0,6678291,5,7.3
43755,1267,0.01,43755.06959,43755.08326,431492,13819716,5,6.3
43755,1349,0.006944444,43755.07594,43755.08319,1317175,13819716,5,6.3
43755,1260,0.001655093,43755.08138,43755.0831,2459345,6678291,5,7.3
43756,1100,0.009872685,43756.05052,43756.0622,0,13819716,6,6.3
43756,1267,0.01,43756.05471,43756.07309,431492,13819716,6,6.3
43756,1299,0.01,43756.05575,43756.06804,0,6678291,6,7.3
43756,1349,0.01,43756.06115,43756.08234,1317175,13819716,6,6.3
43756,1260,0.01,43756.07037,43756.08323,2459345,6678291,6,7.3
43757,1100,0.009490741,43757.05013,43757.06149,0,13819716,7,6.3
43757,1299,0.01,43757.05174,43757.06444,0,6678291,7,7.3
43757,1267,0.01,43757.05588,43757.07436,431492,13819716,7,6.3
43757,1349,0.02,43757.0611,43757.0833,1317175,13819716,7,6.3
43757,1260,0.01,43757.06719,43757.08313,2459345,6678291,7,7.3
43758,1100,0.01,43758.04024,43758.05316,0,13819716,1,6.3
43758,1299,0.01,43758.04139,43758.05517,0,6678291,1,7.3
43758,1267,0.01,43758.04493,43758.06534,431492,13819716,1,6.3
43758,1349,0.02,43758.04836,43758.07606,1317175,13819716,1,6.3
43758,1260,0.02,43758.05597,43758.08231,2459345,6678291,1,7.3
43759,1100,0.009560185,43759.04994,43759.06131,0,13819716,2,6.3
43759,1267,0.01,43759.0536,43759.07267,431492,13819716,2,6.3
43759,1299,0.01,43759.05449,43759.06679,0,6678291,2,7.3
43759,1349,0.02,43759.05561,43759.07763,1317175,13819716,2,6.3
43759,1260,0.01,43759.06591,43759.08324,2459345,6678291,2,7.3
43760,1299,0.01,43760.03807,43760.05095,0,6678291,3,7.3
43760,1100,0.01,43760.04444,43760.05789,0,13819716,3,6.3
